time_[s] a_x a_y a_z alpha
1568741690.6422815 0.09228515625 -0.02099609375 0.979248046875 0.09396332020550477
1568741690.653912 0.08642578125 -0.021240234375 1.013916015625 0.08503403696011799
1568741690.666292 0.087158203125 -0.015380859375 1.011962890625 0.08591584201089252
1568741690.6779056 0.086181640625 -0.005859375 1.0107421875 0.08505996316961605
1568741690.690277 0.09033203125 -0.003173828125 0.991943359375 0.0908152252817361
1568741690.701881 0.0986328125 -0.00830078125 0.975830078125 0.10073369394708684
1568741690.7142727 0.1201171875 -0.012451171875 0.952880859375 0.125395478469429
1568741690.7257428 0.1181640625 -0.0224609375 0.97314453125 0.12083344726051438
1568741690.73812 0.120361328125 -0.025390625 0.9794921875 0.12226840393911868
1568741690.7497678 0.13037109375 -0.034912109375 0.989013671875 0.1310636547537641
1568741690.762171 0.131103515625 -0.02685546875 0.990966796875 0.13153473121388662
1568741690.77364 0.131103515625 -0.023193359375 0.9912109375 0.1315027057538357
1568741690.7860324 0.140869140625 -0.026123046875 0.975341796875 0.14343864121844527
1568741690.7977884 0.134765625 -0.01708984375 0.966796875 0.13850148191590445
1568741690.8101578 0.1455078125 -0.03369140625 0.974609375 0.1482039086128963
1568741690.8217893 0.14453125 -0.0263671875 0.99169921875 0.14472210048908482
1568741690.8339422 0.1494140625 -0.02001953125 1.001953125 0.14803194696203983
1568741690.845596 0.170654296875 -0.026611328125 0.988525390625 0.17095023677879342
1568741690.8580651 0.191162109375 -0.031982421875 0.990234375 0.19070145673655725
1568741690.8696904 0.210693359375 -0.025146484375 0.9658203125 0.2147846900268262
1568741690.8820715 0.228271484375 -0.0302734375 0.969482421875 0.231245059660318
1568741690.8935072 0.239990234375 -0.013427734375 0.97119140625 0.24225597083132547
1568741690.9059682 0.254638671875 -0.009033203125 0.953857421875 0.26087319155594046
1568741690.9176002 0.295654296875 -0.042724609375 0.8896484375 0.32084468294880214
1568741690.9299836 0.303466796875 -0.058837890625 0.9130859375 0.3208679420927306
1568741690.9416401 0.29638671875 -0.036376953125 0.9482421875 0.302943507363968
1568741690.953854 0.2880859375 -0.01708984375 0.952392578125 0.2937364615041287
1568741690.9654627 0.298583984375 -0.02978515625 0.929443359375 0.3108367201025377
1568741690.9778461 0.3115234375 -0.03759765625 0.920654296875 0.32627828578855483
1568741690.9894652 0.326171875 -0.05126953125 0.940185546875 0.33393088147637107
1568741691.0018375 0.3330078125 -0.0615234375 0.959716796875 0.33398677577477015
1568741691.0135295 0.3349609375 -0.05859375 0.96630859375 0.3336781179790235
1568741691.0259426 0.34423828125 -0.051513671875 0.952880859375 0.34667107460957763
1568741691.0373013 0.35205078125 -0.05224609375 0.930908203125 0.3615556185687225
1568741691.0497825 0.379638671875 -0.08447265625 0.91552734375 0.3930857684396328
1568741691.0614667 0.34130859375 -0.023681640625 0.95556640625 0.3430563102132017
1568741691.073695 0.32568359375 0.0048828125 0.955322265625 0.32855837395239385
1568741691.0853157 0.328125 0.018310546875 0.9423828125 0.3350583419474605
1568741691.097703 0.355224609375 -0.00830078125 0.93603515625 0.3627093432846598
1568741691.10936 0.403076171875 -0.063232421875 0.92919921875 0.40929118819137733
1568741691.1217513 0.42529296875 -0.069580078125 0.935302734375 0.42676515020256356
1568741691.133389 0.455810546875 -0.0771484375 0.9462890625 0.4488862319346313
1568741691.1455534 0.483154296875 -0.086669921875 0.885009765625 0.4997138785169045
1568741691.1571796 0.5048828125 -0.09716796875 0.78515625 0.5714631948370502
1568741691.1695533 0.518798828125 -0.11962890625 0.693359375 0.6423733957105805
1568741691.1811578 0.539306640625 -0.135498046875 0.656982421875 0.6873462590227057
1568741691.1935396 0.5341796875 -0.11181640625 0.6484375 0.6890827329828825
1568741691.2052174 0.545654296875 -0.088134765625 0.681884765625 0.6748719179922864
1568741691.2176151 0.56982421875 -0.116455078125 0.689697265625 0.6905104886679267
1568741691.2292297 0.549560546875 -0.118408203125 0.680908203125 0.6790548289237064
1568741691.2416344 0.54248046875 -0.125732421875 0.7060546875 0.6551272165127292
1568741691.2531164 0.53125 -0.1201171875 0.81494140625 0.5777008658040437
1568741691.2655094 0.496826171875 -0.075439453125 0.92236328125 0.4940834166150857
1568741691.2771254 0.470947265625 -0.05419921875 0.990234375 0.4439310128231187
1568741691.2894967 0.456787109375 -0.01953125 1.0126953125 0.4237356982668567
1568741691.3011084 0.4853515625 -0.0537109375 0.986572265625 0.45719288235846134
1568741691.3134978 0.516357421875 -0.089599609375 0.9248046875 0.5092253509850461
1568741691.3251114 0.5361328125 -0.11669921875 0.8818359375 0.546261692809452
1568741691.337295 0.53271484375 -0.12548828125 0.87158203125 0.5486173818753174
1568741691.348909 0.526123046875 -0.1142578125 0.8544921875 0.551894064449398
1568741691.3612974 0.51708984375 -0.0966796875 0.803955078125 0.5715676682771703
1568741691.3729808 0.523193359375 -0.122314453125 0.751953125 0.6078876060368926
1568741691.3854637 0.543212890625 -0.12158203125 0.73486328125 0.6365549207526549
1568741691.3968482 0.5517578125 -0.1142578125 0.72607421875 0.6498192941557897
1568741691.4092522 0.555908203125 -0.1015625 0.784912109375 0.6162365243434732
1568741691.4208713 0.55078125 -0.091796875 0.816650390625 0.5933644824576648
1568741691.433242 0.56884765625 -0.1064453125 0.8046875 0.6153534937687811
1568741691.4448442 0.56787109375 -0.09375 0.857421875 0.5849739059345108
1568741691.457253 0.5703125 -0.07470703125 0.841552734375 0.5955958766439052
1568741691.4688935 0.588623046875 -0.0732421875 0.830078125 0.6168190155461628
1568741691.481281 0.58056640625 -0.055908203125 0.81494140625 0.6190014721084144
1568741691.4926932 0.603515625 -0.0830078125 0.749755859375 0.6777516687761221
1568741691.5050955 0.60302734375 -0.0634765625 0.79931640625 0.6463295417071934
1568741691.5168276 0.604248046875 -0.0458984375 0.792236328125 0.6515871859228576
1568741691.5290911 0.6279296875 -0.06298828125 0.759521484375 0.6908367544082554
1568741691.5407805 0.64208984375 -0.084228515625 0.759765625 0.7016516221545205
1568741691.5532424 0.642578125 -0.075439453125 0.708740234375 0.7364760740873847
1568741691.564641 0.655029296875 -0.082763671875 0.65869140625 0.7826105846672858
1568741691.5770392 0.66796875 -0.08935546875 0.670654296875 0.7833919651041271
1568741691.5886478 0.67333984375 -0.09423828125 0.6748046875 0.7843116009855027
1568741691.601023 0.663818359375 -0.06201171875 0.70458984375 0.7556121492596407
1568741691.6126363 0.662109375 -0.048828125 0.734130859375 0.7338613953215138
1568741691.6250656 0.673828125 -0.04833984375 0.755859375 0.7280839542914084
1568741691.6365051 0.699462890625 -0.058349609375 0.7646484375 0.7409052851415848
1568741691.6489096 0.707275390625 -0.054443359375 0.74560546875 0.7590221609858703
1568741691.6605666 0.701416015625 -0.048095703125 0.702392578125 0.7847025113357513
1568741691.672956 0.69921875 -0.04541015625 0.654541015625 0.8183888944152757
1568741691.6845675 0.718994140625 -0.064453125 0.615478515625 0.8628135732264471
1568741691.697025 0.727294921875 -0.0791015625 0.60400390625 0.8777443338827993
1568741691.708473 0.72265625 -0.069580078125 0.606689453125 0.8724138725937206
1568741691.7208652 0.712158203125 -0.046142578125 0.644775390625 0.8350155562251103
1568741691.7324817 0.727294921875 -0.048828125 0.669189453125 0.8269825682934525
1568741691.7448626 0.738037109375 -0.0322265625 0.676025390625 0.8292236747900359
1568741691.756536 0.75390625 -0.036376953125 0.650634765625 0.8587929468335295
1568741691.7689295 0.759521484375 -0.052734375 0.59619140625 0.9052957328715938
1568741691.7805421 0.76025390625 -0.065673828125 0.57470703125 0.9235038641010074
1568741691.7929177 0.767822265625 -0.06640625 0.56103515625 0.9397727464540662
1568741691.8042681 0.77001953125 -0.0546875 0.562255859375 0.9400986156593882
1568741691.8166497 0.771728515625 -0.044677734375 0.585693359375 0.9216000021223321
1568741691.8283405 0.781982421875 -0.03466796875 0.607177734375 0.9105750281631741
1568741691.8407319 0.7998046875 -0.03173828125 0.62890625 0.9044497309431326
1568741691.8523407 0.820068359375 -0.039306640625 0.60498046875 0.9352011385712707
1568741691.8647244 0.822021484375 -0.047607421875 0.581787109375 0.9548867977820849
1568741691.876359 0.808837890625 -0.031982421875 0.536865234375 0.9848164588579321
1568741691.888745 0.799560546875 -0.035400390625 0.508056640625 1.0047391521809688
1568741691.9003499 0.8017578125 -0.044189453125 0.483154296875 1.0284534939225323
1568741691.9127192 0.808349609375 -0.04931640625 0.489990234375 1.025858784977215
1568741691.92433 0.80908203125 -0.037109375 0.51025390625 1.0081388117719374
1568741691.9366815 0.810546875 -0.0205078125 0.529296875 0.9923065868143826
1568741691.9482923 0.82568359375 -0.0205078125 0.53369140625 0.9969820533627922
1568741691.9604394 0.849853515625 -0.032958984375 0.55126953125 0.9953607466408919
1568741691.9720447 0.8662109375 -0.0390625 0.53125 1.0206523926661395
1568741691.984426 0.866943359375 -0.053466796875 0.48095703125 1.0642957797088906
1568741691.9960356 0.8505859375 -0.045166015625 0.459716796875 1.0752986852959519
1568741692.0083978 0.845703125 -0.03955078125 0.40771484375 1.1215696766255947
1568741692.019996 0.847900390625 -0.032470703125 0.388427734375 1.141222440703624
1568741692.0323586 0.853759765625 -0.0302734375 0.392333984375 1.1400400024569985
1568741692.0439637 0.864501953125 -0.027099609375 0.424560546875 1.1142906437488715
1568741692.0564113 0.87451171875 -0.012451171875 0.477294921875 1.0711953612025413
1568741692.068068 0.8876953125 -0.0009765625 0.477294921875 1.0774619828856582
1568741692.0804455 0.91455078125 -0.016845703125 0.483154296875 1.0847683352378283
1568741692.0920444 0.91796875 -0.014892578125 0.462646484375 1.1039623239046725
1568741692.1044254 0.908203125 -0.00244140625 0.4287109375 1.129763391575848
1568741692.1160283 0.910888671875 -0.011474609375 0.39208984375 1.1643205754533867
1568741692.1284 0.908935546875 -0.014892578125 0.33935546875 1.2134687844616483
1568741692.1399941 0.917724609375 -0.0302734375 0.330810546875 1.224826316548675
1568741692.1523538 0.915283203125 0.00341796875 0.388916015625 1.1689991086729405
1568741692.163952 0.91748046875 -0.007080078125 0.387451171875 1.1712155923847005
1568741692.176333 0.902099609375 0.000244140625 0.364501953125 1.1867952525725622
1568741692.1879375 0.901123046875 -0.010009765625 0.333251953125 1.2165760816492013
1568741692.2003088 0.90576171875 -0.00537109375 0.305419921875 1.2455727227972415
1568741692.2119145 0.92431640625 -0.01708984375 0.330078125 1.2278058513363652
1568741692.2241201 0.94384765625 -0.0185546875 0.313232421875 1.2503655449415199
1568741692.235934 0.9443359375 -0.01416015625 0.26416015625 1.298036966779912
1568741692.2480922 0.948974609375 -0.022705078125 0.2666015625 1.2969194607116152
1568741692.2597258 0.9482421875 -0.019775390625 0.255859375 1.3072476808427107
1568741692.2720227 0.93408203125 -0.001708984375 0.260986328125 1.298340308049728
1568741692.2837985 0.9365234375 -0.000244140625 0.2666015625 1.2934609876451653
1568741692.29622 0.953857421875 -0.009765625 0.24169921875 1.3226283616882046
1568741692.3075976 0.956298828125 -0.007568359375 0.22412109375 1.3405880834743706
1568741692.319977 0.9658203125 -0.01416015625 0.228515625 1.338466153782714
1568741692.3315983 0.962158203125 -0.011474609375 0.218505859375 1.3474842408265622
1568741692.3441405 0.952392578125 -0.018798828125 0.193115234375 1.3707401504402812
1568741692.3557718 0.951416015625 -0.00244140625 0.186279296875 1.37745052750001
1568741692.368146 0.968017578125 -0.00927734375 0.161865234375 1.4051160173197759
1568741692.3795216 0.97412109375 -0.024169921875 0.141845703125 1.4261985667510033
1568741692.3919022 0.964111328125 -0.030517578125 0.124267578125 1.4426096946648792
1568741692.4035158 0.968017578125 -0.029296875 0.143798828125 1.4233249579271723
1568741692.4158816 0.984375 -0.03515625 0.166748046875 1.4029943892747596
1568741692.427562 0.984619140625 -0.019287109375 0.140869140625 1.4286909967147106
1568741692.4399478 0.98681640625 -0.0322265625 0.13037109375 1.4394441845030217
1568741692.451565 0.96337890625 -0.048095703125 0.12939453125 1.4372821391939288
1568741692.4637966 0.938720703125 -0.053466796875 0.08837890625 1.4769247854937528
1568741692.4754322 0.965576171875 -0.091796875 0.1298828125 1.4370856435162787
1568741692.4878056 0.9638671875 -0.1201171875 0.093994140625 1.4735859661032773
1568741692.4994113 0.941650390625 -0.121337890625 0.074951171875 1.4913682413279234
1568741692.5117896 0.922607421875 -0.1123046875 0.105224609375 1.457235681923068
1568741692.5234127 0.91015625 -0.121337890625 0.083740234375 1.4790481954831054
1568741692.5359194 0.92578125 -0.155029296875 0.043212890625 1.524152966879214
1568741692.547415 0.930419921875 -0.157470703125 0.035888671875 1.532242886552966
1568741692.559854 0.93505859375 -0.143798828125 0.066162109375 1.5001568769776914
1568741692.5714884 0.956298828125 -0.12060546875 0.021728515625 1.5480787651726806
1568741692.5836978 0.95751953125 -0.144287109375 0.01806640625 1.5519306407732258
1568741692.5953183 0.95166015625 -0.146484375 0.050048828125 1.5182536599756977
1568741692.6076949 0.94580078125 -0.15673828125 0.051513671875 1.5163844202093604
1568741692.6192958 0.953125 -0.149658203125 0.056640625 1.5114399035507897
1568741692.631662 0.965087890625 -0.13134765625 0.057861328125 1.5109135434957395
1568741692.6433547 0.9619140625 -0.105224609375 0.04296875 1.5261559522515857
1568741692.6557336 0.972900390625 -0.109619140625 0.0517578125 1.517646931792634
1568741692.667113 0.99365234375 -0.11083984375 0.03759765625 1.5329765309634797
1568741692.6794922 0.990234375 -0.12353515625 0.0205078125 1.5500892277549139
1568741692.6911027 0.9765625 -0.1142578125 0.008056640625 1.5625465139591284
1568741692.7034907 0.976318359375 -0.117431640625 -0.000244140625 1.5710463893053133
1568741692.715103 0.971435546875 -0.117919921875 -0.013671875 1.5848692855915862
1568741692.7275658 0.9833984375 -0.098876953125 -0.02392578125 1.5951212201306946
1568741692.7391825 0.976806640625 -0.095458984375 -0.013671875 1.5847919137960838
1568741692.751543 0.9716796875 -0.099609375 -0.011962890625 1.5831072626011848
1568741692.7632442 0.968505859375 -0.09326171875 -0.01123046875 1.5823914713512541
1568741692.7754488 0.97021484375 -0.105224609375 -0.007568359375 1.5785968731535713
1568741692.7870798 0.966552734375 -0.101806640625 -0.022705078125 1.5942827878561943
1568741692.799519 0.9638671875 -0.09521484375 -0.047607421875 1.6201483174367262
1568741692.811148 0.94775390625 -0.076171875 -0.079345703125 1.6543212803383838
1568741692.8235283 0.9697265625 -0.108154296875 -0.071533203125 1.6444293271814863
1568741692.8349466 0.95263671875 -0.115966796875 -0.059814453125 1.6335023234702601
1568741692.8473346 0.95947265625 -0.114990234375 -0.031005859375 1.6031006065094564
1568741692.8589487 0.964111328125 -0.11767578125 -0.014892578125 1.5862420469756977
1568741692.8713603 0.982666015625 -0.114013671875 -0.045654296875 1.6172225696945859
1568741692.8830683 0.995361328125 -0.11572265625 -0.052490234375 1.6234823776688434
1568741692.89521 1.009521484375 -0.12939453125 -0.04541015625 1.615747887439755
1568741692.9069104 1.009521484375 -0.093505859375 -0.083740234375 1.653557277293427
1568741692.9193575 1.0078125 -0.088134765625 -0.106689453125 1.6762659066178285
1568741692.9309883 0.975341796875 -0.096923828125 -0.092041015625 1.664885648680623
1568741692.9433854 0.951171875 -0.093017578125 -0.090087890625 1.6652271619974142
1568741692.954729 0.947509765625 -0.08642578125 -0.088623046875 1.6640575924357142
1568741692.9671736 0.95263671875 -0.10986328125 -0.11767578125 1.693700126701349
1568741692.978838 0.953369140625 -0.10791015625 -0.12353515625 1.6996557953802258
1568741692.9912372 0.979248046875 -0.087890625 -0.11669921875 1.6894091993511464
1568741693.002848 0.994384765625 -0.1025390625 -0.12646484375 1.6972962035578685
1568741693.0152428 0.9765625 -0.10791015625 -0.192626953125 1.7655462629168932
1568741693.0268664 0.962158203125 -0.111328125 -0.181884765625 1.7576299322198965
1568741693.0390067 0.936767578125 -0.115234375 -0.180908203125 1.7615674728563302
1568741693.0506182 0.937255859375 -0.109130859375 -0.19482421875 1.7757443864678648
1568741693.063006 0.955078125 -0.125732421875 -0.16748046875 1.7443892111497525
1568741693.07467 0.953369140625 -0.11767578125 -0.1689453125 1.7461842616473804
1568741693.0870502 0.952392578125 -0.123779296875 -0.182373046875 1.7599953488948648
1568741693.0986476 0.953857421875 -0.10400390625 -0.19580078125 1.773256503812333
1568741693.1110463 0.949462890625 -0.125 -0.19873046875 1.7771259497436243
1568741693.1226664 0.951904296875 -0.130126953125 -0.20751953125 1.7854425714190505
1568741693.1350574 0.967529296875 -0.120361328125 -0.23095703125 1.805119362748719
1568741693.1466787 0.95068359375 -0.13134765625 -0.237060546875 1.8151706508402004
1568741693.1590698 0.9326171875 -0.125244140625 -0.216796875 1.7992005553211678
1568741693.1706808 0.93798828125 -0.10595703125 -0.213623046875 1.7947228767234868
1568741693.1828318 0.977783203125 -0.087646484375 -0.14697265625 1.7199915023391439
1568741693.1944718 0.977783203125 -0.1015625 -0.17333984375 1.7462518340528148
1568741693.2068725 0.9609375 -0.108154296875 -0.197021484375 1.7730241817301144
1568741693.2184863 0.966796875 -0.117431640625 -0.180419921875 1.7552903190556013
1568741693.2308753 0.97265625 -0.128173828125 -0.201904296875 1.7754699188347987
1568741693.2424855 0.969482421875 -0.128173828125 -0.19677734375 1.771047500585413
1568741693.2549605 0.949462890625 -0.122314453125 -0.1767578125 1.7548553775726519
1568741693.2663908 0.936767578125 -0.107421875 -0.1552734375 1.735057355444431
1568741693.2788737 0.9384765625 -0.10107421875 -0.154296875 1.7337505445315757
1568741693.2904994 0.94140625 -0.111083984375 -0.155029296875 1.7340098755830078
1568741693.302881 0.945068359375 -0.115478515625 -0.15380859375 1.7321304687203838
1568741693.314303 0.952880859375 -0.129150390625 -0.149169921875 1.7260822419098925
1568741693.3267531 0.966796875 -0.13037109375 -0.127685546875 1.7021070828365354
1568741693.3383842 0.9775390625 -0.125 -0.116943359375 1.6898608536448305
1568741693.3507586 0.980224609375 -0.1201171875 -0.118408203125 1.6910108757489244
1568741693.3623827 0.968505859375 -0.120849609375 -0.10791015625 1.6817578777422162
1568741693.3747876 0.962646484375 -0.089599609375 -0.093505859375 1.6676267180003619
1568741693.3862395 0.976806640625 -0.095947265625 -0.072021484375 1.6443947179742118
1568741693.3986402 0.966064453125 -0.104736328125 -0.102294921875 1.6762915156666924
1568741693.4102604 0.974365234375 -0.115478515625 -0.09619140625 1.6691995968729056
1568741693.422642 0.985595703125 -0.128173828125 -0.087158203125 1.6589988871573367
1568741693.4342623 0.9833984375 -0.12353515625 -0.054931640625 1.6265973248471828
1568741693.446649 0.97998046875 -0.112548828125 -0.044921875 1.6166038217198746
1568741693.4582913 0.981201171875 -0.110595703125 -0.035400390625 1.6068593114107337
1568741693.470676 0.9736328125 -0.10791015625 -0.017578125 1.5888485280644002
1568741693.4821186 0.968505859375 -0.09326171875 -0.0244140625 1.5959989551507159
1568741693.4945583 0.96826171875 -0.096435546875 -0.00390625 1.5748305963859555
1568741693.5060093 0.962646484375 -0.085205078125 0.014892578125 1.5553271068553898
1568741693.5184278 0.96337890625 -0.099853515625 -0.006103515625 1.5771317716800772
1568741693.5302145 0.95849609375 -0.1103515625 0.00830078125 1.5621363293302724
1568741693.5424688 0.951904296875 -0.112060546875 0.01171875 1.558486099734507
1568741693.553957 0.9580078125 -0.11474609375 0.033447265625 1.5358971484957573
1568741693.5663643 0.970458984375 -0.1171875 0.049560546875 1.5197714722473699
1568741693.5779898 0.986328125 -0.122314453125 0.075927734375 1.493967650682947
1568741693.5903807 0.972900390625 -0.09375 0.100341796875 1.468022942718334
1568741693.6019957 0.98046875 -0.103759765625 0.1123046875 1.4567515106678104
1568741693.6143892 0.965576171875 -0.098388671875 0.106201171875 1.4612492911210428
1568741693.626015 0.968505859375 -0.08935546875 0.08935546875 1.478795622726132
1568741693.638396 0.977294921875 -0.107666015625 0.11474609375 1.4539194965315378
1568741693.6500075 0.978271484375 -0.109130859375 0.130126953125 1.4385553991865387
1568741693.662393 0.982666015625 -0.109130859375 0.12109375 1.4481846629997608
1568741693.6740193 0.981689453125 -0.1162109375 0.14306640625 1.4260802214327328
1568741693.6861372 0.97021484375 -0.101318359375 0.150634765625 1.4167669327301067
1568741693.6978066 0.968994140625 -0.0927734375 0.16552734375 1.401605535186952
1568741693.7101948 0.9580078125 -0.09228515625 0.162109375 1.4031691349577948
1568741693.7218482 0.96435546875 -0.09423828125 0.15283203125 1.4136224864809095
1568741693.7342136 0.962890625 -0.091796875 0.16162109375 1.4044966180707854
1568741693.745875 0.951416015625 -0.084228515625 0.1767578125 1.3871066729668071
1568741693.7582893 0.94384765625 -0.080810546875 0.19384765625 1.3682328542962108
1568741693.7696526 0.923828125 -0.071533203125 0.218017578125 1.3390429203734966
1568741693.7820518 0.926513671875 -0.09912109375 0.19970703125 1.3584976113119518
1568741693.793773 0.93994140625 -0.09326171875 0.18115234375 1.3804034535981888
1568741693.8062356 0.951171875 -0.099365234375 0.205322265625 1.3581959941697523
1568741693.8176024 0.953369140625 -0.077392578125 0.2197265625 1.3442780361076325
1568741693.8299832 0.94775390625 -0.080322265625 0.23486328125 1.3278795164163226
1568741693.8416176 0.940185546875 -0.073974609375 0.235595703125 1.3252678439421424
1568741693.854143 0.93310546875 -0.063232421875 0.24755859375 1.3114645823942117
1568741693.8657773 0.92333984375 -0.063720703125 0.273193359375 1.2831280369107445
1568741693.8779192 0.919677734375 -0.055419921875 0.30078125 1.2547107560802746
1568741693.8895693 0.919189453125 -0.06640625 0.281982421875 1.2731374958231758
1568741693.9019527 0.919677734375 -0.07568359375 0.3134765625 1.2422918027884216
1568741693.913637 0.91552734375 -0.07080078125 0.310791015625 1.24353596630024
1568741693.9260237 0.896484375 -0.070556640625 0.312744140625 1.2351408379372146
1568741693.937428 0.87890625 -0.060302734375 0.32080078125 1.2208214714651064
1568741693.9498162 0.884033203125 -0.075439453125 0.317138671875 1.2263560310289991
1568741693.9614344 0.891357421875 -0.0859375 0.335693359375 1.2106156433586173
1568741693.9739547 0.89892578125 -0.08056640625 0.38916015625 1.1622391556942449
1568741693.9855819 0.900146484375 -0.076416015625 0.422119140625 1.1322999548217616
1568741693.9979746 0.890625 -0.063720703125 0.427490234375 1.1232852633405748
1568741694.0093374 0.875244140625 -0.064208984375 0.439697265625 1.1052537250785617
1568741694.0217168 0.874267578125 -0.061279296875 0.419677734375 1.1232491167916558
1568741694.0334203 0.8740234375 -0.0830078125 0.438232421875 1.106032023674234
1568741694.0458632 0.874267578125 -0.068603515625 0.44677734375 1.0983633566380426
1568741694.0572891 0.846923828125 -0.0576171875 0.46826171875 1.065731585004931
1568741694.0696824 0.83837890625 -0.045166015625 0.47265625 1.0574395884307555
